毛泽东的祖父名恩普，字寅宾，号翼臣，排行第四。生于清道光二十六年四月二十七日，即1846年5月22日。毛翼臣也是一个为人老实厚道的庄稼人。自从1878年与哥哥毛德臣分家后，他随父亲从祖居地韶山东茅塘搬到上屋场居住。他不善经营，虽然家庭负担不重，但一生清贫，常常为生活无着而摇首长叹。毛翼臣的妻子刘氏，生于清道光二十六年八月初二(1846年9月21日)，卒于光绪十年四月二十六(1884年5月20日)，葬于东茅塘回阴堕尖峰下。生有一子二女，子毛顺生，即毛泽东的父亲，长女适张，次女适贺。	毛泽东 祖父 名恩普 字寅宾 号翼臣 排行 第四 生于 清道光 二十六年 四月 二十七日 毛翼臣 老实 厚道 庄稼人 哥哥 毛德臣 分家 父亲 祖居地 韶山 东茅塘 上屋 居住 不善 经营 家庭 负担 一生 清贫 常常 生活 无着 摇首 长叹 毛翼臣 妻子 刘氏 生于 清道光 二十六年 八月 初二 光绪 十年 四月 葬于 东茅塘 回阴 尖峰 生有 一子 二女 子毛 顺生 毛泽东 父亲 长女 适张 次女 适贺
重光葵（英文名：ShigemitsuMamoru，1887年7月29日—1957年1月26日），日本大正、昭和时期外交官，甲级战犯之一。1911年从东京帝国大学毕业后任职于日本外务省，1929年起历任日本驻上海总领事、日本驻中国大使。1932年在上海虹口公园爆炸案被炸断右腿，导致终身跛行，其后，历任伪满洲国副总理、驻苏联、英国大使、外务大臣，1945年9月2日代表日本政府与梅津美治郎一起签署日本投降书。战后被定为甲级战犯，但很快于1950年假释，且再次任职为外务大臣（1954年-1956年）。任内完成和苏联恢复邦交的工作。重光葵活跃于一、二次世界大战及战后，幕后参与甚至主导了诸多日本侵略各国、统治及外交政策制订。战后写出的《‘昭和の动乱’（上・下巻）》广为学界赞赏。[1] 1957年，重光葵突发心肌梗死于神奈川县的家中，终年69岁。	重光 英文名 ShigemitsuMamoru 日本 昭和 时期 外交官 甲级战犯 东京帝国大学 毕业 任职 日本外务省 历任 日本 上海 总领事 日本 中国 大使 上海 虹口公园 爆炸案 炸断 右腿 导致 终身 跛行 其后 历任 伪满洲国 总理 苏联 英国 大使 外务大臣 代表 日本政府 梅津美 治郎 一起 签署 日本 投降书 战后 定为 甲级战犯 很快 假释 再次 任职 外务大臣 任内 完成 苏联 恢复 邦交 工作 重光 活跃 二次世界大战 战后 幕后 参与 主导 诸多 日本 侵略 各国 统治 外交政策 制订 战后 写出 昭和 动乱 广为 学界 赞赏 重光 突发 心肌梗死 神奈川县 家中 终年
许广平（1898年2月12日—1968年3月3日），笔名景宋，广东番禺人，鲁迅的第二任妻子。1917年就读天津直隶第一女子师范学校预科，担任天津爱国同志会会刊《醒世周刊》主编，并在周恩来领导下参加了“五四运动”。1923年考入北京女子高等师范学校国文系，成为鲁迅的学生。1927年1月，鲁迅到中山大学任教，许任助教和广州话翻译，与鲁迅在白云路租房同居；10月与鲁迅到上海正式同居。1929年，生子周海婴。1932年12月，与鲁迅的通信集《两地书》编辑出版。1949年后历任政务院副秘书长、全国人大常委、全国政协常委、全国妇联副主席、民主促进会副主席、全国文联主席团委员等职务。1968年3月，受“四人帮”逼害，在北京病逝，终年70岁。	许广平 笔名 景宋 广东 番禺 鲁迅 第二任 妻子 就读 天津 直隶 第一 女子 师范学校 预科 担任 天津 爱国 同志会 会刊 醒世 周刊 主编 周恩来 领导 参加 五四运动 考入 北京 女子 高等 师范学校 国文 成为 鲁迅 学生 鲁迅 中山大学 任教 许任 助教 广州话 翻译 鲁迅 白云路 租房 同居 鲁迅 上海 正式 同居 生子 周海婴 鲁迅 通信集 两地 编辑出版 历任 政务院 秘书长 全国人大 常委 全国政协 常委 全国妇联 主席 民主 促进会 主席 全国文联 主席团 委员 职务 四人帮 逼害 北京 病逝 终年
清穆宗孝哲毅皇后阿鲁特氏（1854年7月25日－1875年3月27日），同治帝皇后，蒙古正蓝旗人（后抬入满洲镶黄旗），清朝第三位从大清门抬进紫禁城的皇后，大学士赛尚阿的孙女，顾命八大臣郑亲王端华外孙女，户部尚书崇绮之女，孝贞显皇后（慈安太后）姑表外甥女，恭肃皇贵妃侄女。咸丰四年七月初一日生，于同治十一年二月初三日选秀女时指立为皇后。同治十一年九月十四日，以惇亲王奕誴为正使，贝勒奕劻为副使，册立为皇后。同治十一年九月十五日子刻，入宫合卺。[1] 同治十三年（1874年）穆宗宾天后，同年十二月德宗光绪帝即位，奉两宫皇太后命，尊为嘉顺皇后。[2] 光绪元年（1875年）二月二十日寅时崩于储秀宫，享年二十二岁，葬于惠陵，全谥曰孝哲嘉顺淑慎贤明恭端宪天彰圣毅皇后。	穆宗 孝哲毅 皇后 鲁特氏 同治帝 皇后 蒙古 正蓝旗 抬入 满洲 镶黄旗 清朝 第三位 从大清 抬进 紫禁城 皇后 大学士 赛尚 孙女 顾命 大臣 郑亲王 端华 外孙女 户部 尚书 崇绮之女 孝贞显 皇后 慈安太后 姑表 外甥女 恭肃 皇贵妃 侄女 咸丰 四年 七月 初一 日生 同治 十一年 二月 初三 选秀 女时 指立 皇后 同治 十一年 九月 十四日 亲王 贝勒 册立 皇后 同治 十一年 九月 日子 入宫 合卺 同治 十三年 穆宗 宾天 同年 十二月 德宗 光绪帝 即位 宫皇太后 尊为 嘉顺 皇后 光绪 元年 二月 二十日 寅时 崩于 储秀宫 享年 二十二岁 于惠陵 哲嘉顺 淑慎 贤明 恭端 宪天彰 圣毅 皇后
蔡廷锴（TsaiTingkai），字贤初，1892年4月15日出生于广东罗定，毕业于护国第二军陆军讲武堂，19路军上将总司令，1968年4月25日逝世。蔡廷锴凭过人的战功，率领十九路军在“一二八事变”后奋起抗击日军，致使日军侵占上海的阴谋终不能得逞。使得世界上知道在东北不抵抗之后，中国还是有一批能打和热血的军人。后参与领导福建事变，与中华苏维埃共和国临时中央政府和红军签订了《反蒋抗日的初步协定》，1934年1月因内部瓦解而失败。抗日中一度复出，因无兵而没有大的作为。新中国成立后，任中国人民政治协商会议第四届全国委员会副主席。	蔡廷锴 TsaiTingkai 字贤初 日出 生于 广东 罗定 毕业 护国 陆军 讲武堂 路军 上将 总司令 逝世 蔡廷锴 凭过 战功 率领 十九路 军在 事变 奋起 抗击 日军 致使 日军 侵占 上海 阴谋 不能 得逞 世界 知道 东北 抵抗 之后 中国 一批 热血 军人 参与 领导 福建 事变 中华苏维埃共和国 临时 中央政府 红军 签订 反蒋 抗日 初步 协定 内部 瓦解 失败 抗日 一度 复出 因无兵 没有 中国 成立 中国人民政治协商会议 第四届 全国 委员会 主席
钱均夫（1880年～1969年），名家治，后以字行，祖籍浙江杭州；曾在南京国民政府教育部任职多年，后任浙江省教育厅厅长；1956年被中央人民政府国务院任命为中央文史馆馆员，1969年去世。他是一位爱国的革命人士，新中国文史专家。吴越国王太祖武肃王钱镠之32代孙，钱学森的父亲，厉麟似的老师。	钱均夫 名家 以字行 祖籍 浙江 杭州 南京 国民政府 教育部 任职 多年 后任 浙江省 教育厅 厅长 中央人民政府 国务院 任命 中央文史馆 馆员 去世 一位 爱国 革命 人士 中国 文史 专家 吴越国 王太祖 武肃 王钱 代孙 钱学森 父亲 厉麟 老师
梁思成（1901年4月20日—1972年1月9日），籍贯广东新会，生于日本东京，毕生致力于中国古代建筑的研究和保护，是建筑历史学家、建筑教育家和建筑师，被誉为中国近代建筑之父。[1-2] 梁思成曾任中央研究院院士（1948年）、中国科学院哲学社会科学学部委员，参与了人民英雄纪念碑、中华人民共和国国徽等作品的设计。梁思成第一任妻子是林徽因，1919年相识，1928年成婚，育有一女（梁再冰）一子（梁从诫）；第二任妻子是林洙，1948年相识，1962年再婚。	梁思成 籍贯 广东 生于 日本 东京 毕生 致力于 中国 古代 建筑 研究 保护 建筑 历史学家 建筑 教育家 建筑师 被誉为 中国 近代 建筑 梁思成 曾任 中央研究院 院士 中国科学院 哲学 社会科学 学部委员 参与 人民英雄纪念碑 中华人民共和国 国徽 作品 设计 梁思成 第一任 妻子 林徽因 相识 成婚 育有 一女 梁再 梁从诫 第二任 妻子 林洙 相识 再婚
韦拔群（1894年-1932年10月19日），广西东兰人，壮族，曾用名韦秉吉、韦秉乾、韦萃[1] 。1926年冬加入中国共产党[2] 。壮族人民的优秀儿子、卓越的农民运动领导人[3] 、百色起义领导人之一、中国工农红军高级将领[2] ，中国工农红军第七军和广西右江革命根据地领导者之一[1] 。1932年10月19日凌晨，韦拔群被叛徒杀害于广西东兰赏茶洞，时年38岁[2] 。概述图来源：[2] 	韦拔群 广西 东兰 壮族 曾用名 韦秉吉 韦秉乾 韦萃 年冬 加入 中国共产党 壮族 人民 优秀 儿子 卓越 农民 运动 领导人 百色起义 领导人 中国工农红军 高级将领 中国工农红军 第七 广西 右江 革命 根据地 领导者 凌晨 韦拔群 叛徒 杀害 广西 东兰 时年 概述 来源
伍若兰（1906年3月-1929年2月12日），女，革命烈士，湖南耒阳县（今耒阳市）城郊九眼塘村人，出身于知识分子家庭。8岁入私塾，12岁入耒阳县女子职业学校。1924年考入湖南省立第三女子师范学校。朱德的第四任妻子。1925年秋，加入中国共产党。任共产主义青年团耒阳地方执行委员会委员、县农会妇女部部长。1928年3月参加红军。先后担任过耒阳县妇联主席、红四军政治部宣传员、前委工农运动委员妇运科长等职。[1] 	伍若兰 革命烈士 湖南 耒阳 耒阳市 城郊 九眼 塘村 出身 知识分子 家庭 岁入 私塾 岁入 耒阳 女子 职业 学校 考入 湖南省 第三 女子 师范学校 朱德 第四任 妻子 年秋 加入 中国共产党 共产主义青年团 耒阳 地方 执行 委员会 委员 农会 妇女部 部长 参加 红军 先后 担任 耒阳 妇联 主席 红四军 政治部 宣传员 前委 工农 运动 委员 妇运 科长
邵力子（1882年12月7日—1967年12月25日），原名邵景泰，字仲辉，号凤寿。浙江绍兴人。中国近代著名民主人士，社会活动家，政治家、教育家。复旦大学杰出校友，早年加入同盟会，并与柳亚子发起组织南社，提倡革新文学。民国九年（1920年）加入上海共产主义小组，1921年加入中国共产党。主持上海《民国日报》，任总编辑。[1] 民国十四年（1925年）任黄埔军校秘书长，参加国民党改组工作。十五年（1926年）退出中国共产党。十六年（1927年）后，历任甘肃省主席、陕西省主席、国民党宣传部部长、驻苏联大使等，主张国共合作。中华人民共和国成立后，曾任全国人大常委、政协常委，民革常委等。[1] 	邵力子 原名 景泰 字仲辉 号凤寿 浙江 绍兴人 中国 近代 著名 民主人士 社会活动家 政治家 教育家 复旦大学 杰出 校友 早年 加入 同盟会 柳亚子 发起 组织 南社 提倡 革新 文学 民国 九年 加入 上海 共产主义 小组 加入 中国共产党 主持 上海 民国日报 总编辑 民国 十四年 黄埔军校 秘书长 参加 国民党 改组 工作 十五年 退出 中国共产党 十六年 历任 甘肃省 主席 陕西省 主席 国民党 宣传部 部长 苏联 大使 主张 国共合作 中华人民共和国 成立 曾任 全国人大 常委 政协 常委 民革 常委
额尔德特·文绣（1909年12月20日－1953年9月17日），字蕙心，自号爱莲，蒙古族，鄂尔德特氏，满洲鄂尔德特氏端恭之女，出生于北平方家胡同锡珍府邸。父去世后，母蒋氏携三女析居花市，过平民生活。8岁时，就读于花市私立敦本小学，聪颖好学，颇谙事理。1922年，以照片入选皇妃，早婉容一日迎娶入宫，以便大婚时跪迎皇后。初期，与溥仪感情尚好。1924年被逐出宫之际，袖藏利剪，自尽殉清，未果。反对溥仪投靠日本人、以图复辟大业，加之后妃争宠，与溥仪感情疏离、龃龉不断。1931年8月，伺机脱出天津，登报公开表示与溥仪离婚，“刀妃革命”一时间成为天字号新闻；10月，正式宣告与溥仪离婚。1932年，任教于北平私立四存中小学，后因不堪忍受骚扰辞职，过隐居生活。“七七事变”后，坚辞拒绝日伪的威逼利诱，大节不亏。抗战胜利后，生活艰辛，以糊纸盒、上街叫卖为生；后于华北日报社做校对工作。1947年夏，与国民党少校军官刘振东结婚。一年后，因时局动荡，刘退役，靠租平板车生活。解放后，因有立功表现，刘被解除管制，成为一名环卫工人。1953年，文绣因病去世，年仅44岁。[1] 	额尔德 文绣 蕙心 自号 爱莲 蒙古族 尔德 特氏 满洲 尔德 特氏端 恭之女 生于 北平 方家 胡同 锡珍 府邸 去世 蒋氏 携三女 析居 花市 平民 生活 就读于 花市 私立 敦本 小学 聪颖 好学 事理 照片 入选 皇妃 早婉容 一日 迎娶 入宫 大婚 皇后 初期 溥仪 感情 尚好 逐出 之际 袖藏利 自尽 殉清 未果 反对 溥仪 投靠 日本 以图 复辟 大业 后妃 争宠 溥仪 感情 疏离 龃龉 不断 伺机 脱出 天津 登报 公开 表示 溥仪 离婚 刀妃 革命 一时间 成为 天字号 新闻 正式 宣告 溥仪 离婚 任教于 北平 私立 四存 中小学 不堪 忍受 骚扰 辞职 隐居 生活 七七事变 坚辞 拒绝 日伪 威逼利诱 大节 不亏 抗战 胜利 生活 艰辛 以糊 纸盒 上街 叫卖 为生 后于 华北 日报社 校对 工作 国民党 少校军官 刘振东 结婚 一年 时局动荡 退役 平板车 生活 解放后 因有 立功 表现 解除管制 成为 一名 环卫工人 文绣 因病 去世 年仅
习仲勋（1913年10月15日-2002年5月24日）祖籍河南省邓州市，生于陕西省富平县，中国共产党的优秀党员，伟大的共产主义战士，[1] 杰出的无产阶级革命家，我党、我军卓越的政治工作领导人，陕甘边区革命根据地的主要创建者和领导者之一，建国以来长期主持西北党、政、军全面工作[2] 。1959年4月任国务院副总理兼秘书长，负责国务院常务工作[2] 。中国共产党第十一届中央委员会书记处书记，第十二届中央政治局委员、书记处书记，第五、第七届全国人民代表大会常务委员会副委员长。习近平之父。[3] 2013年10月9日，甘肃省在陇南市两当县举行纪念习仲勋同志诞辰100周年暨两当兵变历史地位座谈会，回顾习仲勋同志光辉革命历程，重温两当兵变的革命历史，深切缅怀习仲勋等革命先辈的历史功绩。[4] 2013年10月15日，是杰出的无产阶级革命家习仲勋同志诞辰100周年纪念日。为纪念习仲勋同志，经中央批准，中央党史研究室编辑了《习仲勋文集》《习仲勋纪念文集》《习仲勋画册》，已由中共党史出版社出版。[5] 	习仲勋 祖籍 河南省 邓州市 生于 陕西省 富平县 中国共产党 优秀党员 伟大 共产主义 战士 杰出 无产阶级 革命家 我党 我军 卓越 政治 工作 领导人 陕甘 边区 革命 根据地 主要 创建者 领导者 建国以来 长期 主持 西北 全面 工作 国务院 总理 秘书长 负责 国务院 常务 工作 中国共产党 第十一届 中央委员会 书记处 书记 第十二届 中央政治局 委员 书记处 书记 第五 第七届 全国人民代表大会常务委员会 副委员长 习近平 甘肃省 陇南 两当县 举行 纪念 习仲勋 同志 诞辰 周年 两当 兵变 历史 地位 座谈会 回顾 习仲勋 同志 光辉 革命 历程 重温 两当 兵变 革命 历史 深切 缅怀 习仲勋 革命 先辈 历史 功绩 杰出 无产阶级 革命家 习仲勋 同志 诞辰 周年 纪念日 纪念 习仲勋 同志 中央 批准 中央党史研究室 编辑 习仲勋 文集 习仲勋 纪念 文集 习仲勋 画册 中共党史 出版社 出版
施承志（1883年－1963年），字调梅，浙江杭州人。中国国民党元老，民国开国将军，爱国名将，宣统时期具有革命意识的新军代表人物，著名军事教育家、武学家，古今太极代表人物之一，被誉为“上海太极拳之父”。[1-3] 毕业于日本陆军士官学校，曾任新军正二品陆军副都统、国民革命军陆军少将等职，后与朱家骅一同创办浙江警官学校（中央警官学校前身）并任首任教育长和第二任校长。1949年后移居台湾，成为台湾最负盛名的太极宗师之一。台湾省政府主席陈诚及其夫人谭祥、国民党陆军上将钱大钧等台湾社会名流皆为其弟子。钱大钧评价其“对太极拳造诣甚深”。[4-6] 	施承志 字调 浙江 杭州人 中国国民党 元老 民国 开国 将军 爱国 名将 宣统 时期 具有 革命 意识 新军 代表 人物 著名 军事 教育家 武学家 古今 太极 代表 人物 被誉为 上海 太极拳 毕业 日本 陆军 士官 学校 曾任 新军 二品 陆军 都统 国民革命军 陆军 少将 朱家骅 一同 创办 浙江 警官学校 中央警官 学校 前身 并任 首任 教育长 第二任 校长 移居 台湾 成为 台湾 最负 盛名 太极 宗师 台湾省 政府 主席 陈诚 夫人 谭祥 国民党 陆军 上将 钱大钧 台湾 社会名流 弟子 钱大钧 评价 太极拳 造诣 甚深
额尔德特·文绣（1909年12月20日－1953年9月17日），字蕙心，自号爱莲，蒙古族，鄂尔德特氏，满洲鄂尔德特氏端恭之女，出生于北平方家胡同锡珍府邸。父去世后，母蒋氏携三女析居花市，过平民生活。8岁时，就读于花市私立敦本小学，聪颖好学，颇谙事理。1922年，以照片入选皇妃，早婉容一日迎娶入宫，以便大婚时跪迎皇后。初期，与溥仪感情尚好。1924年被逐出宫之际，袖藏利剪，自尽殉清，未果。反对溥仪投靠日本人、以图复辟大业，加之后妃争宠，与溥仪感情疏离、龃龉不断。1931年8月，伺机脱出天津，登报公开表示与溥仪离婚，“刀妃革命”一时间成为天字号新闻；10月，正式宣告与溥仪离婚。1932年，任教于北平私立四存中小学，后因不堪忍受骚扰辞职，过隐居生活。“七七事变”后，坚辞拒绝日伪的威逼利诱，大节不亏。抗战胜利后，生活艰辛，以糊纸盒、上街叫卖为生；后于华北日报社做校对工作。1947年夏，与国民党少校军官刘振东结婚。一年后，因时局动荡，刘退役，靠租平板车生活。解放后，因有立功表现，刘被解除管制，成为一名环卫工人。1953年，文绣因病去世，年仅44岁。[1] 	额尔德 文绣 蕙心 自号 爱莲 蒙古族 尔德 特氏 满洲 尔德 特氏端 恭之女 生于 北平 方家 胡同 锡珍 府邸 去世 蒋氏 携三女 析居 花市 平民 生活 就读于 花市 私立 敦本 小学 聪颖 好学 事理 照片 入选 皇妃 早婉容 一日 迎娶 入宫 大婚 皇后 初期 溥仪 感情 尚好 逐出 之际 袖藏利 自尽 殉清 未果 反对 溥仪 投靠 日本 以图 复辟 大业 后妃 争宠 溥仪 感情 疏离 龃龉 不断 伺机 脱出 天津 登报 公开 表示 溥仪 离婚 刀妃 革命 一时间 成为 天字号 新闻 正式 宣告 溥仪 离婚 任教于 北平 私立 四存 中小学 不堪 忍受 骚扰 辞职 隐居 生活 七七事变 坚辞 拒绝 日伪 威逼利诱 大节 不亏 抗战 胜利 生活 艰辛 以糊 纸盒 上街 叫卖 为生 后于 华北 日报社 校对 工作 国民党 少校军官 刘振东 结婚 一年 时局动荡 退役 平板车 生活 解放后 因有 立功 表现 解除管制 成为 一名 环卫工人 文绣 因病 去世 年仅
贺敏学(1904年—1988年)，江西永新人。1927年加入中国共产党。曾任永新县农民自卫军副总指挥，中共永新县委书记。大革命失败后，与胞妹贺子珍等随袁文才农民自卫军上井冈山，任自卫军中共支部书记。参加湘粤赣边区游击战争。卢沟桥抗战爆发后，先后在新四军第1支队第2团和挺进纵队工作，后任新四军苏北指挥部参谋处长，联抗司令部参谋长，新四军第1师团长，苏浙军区第3纵队7支队支队长。解放战争时期，任山东野战军第1纵队参谋长，华东野战军第4纵队第12师师长，第3野战军27军副军长，指挥27军的渡江战役。1988年4月26日在福建逝世。[1-3] 	贺敏学 江西 永新 加入 中国共产党 曾任 永新县 农民 自卫军 总指挥 中共 永新 县委书记 大革命 失败 胞妹 贺子珍 袁文才 农民 自卫军 井冈山 自卫军 中共 支部书记 参加 湘粤赣 边区 游击战争 卢沟桥 抗战 爆发 先后 新四军 支队 挺进 纵队 工作 后任 新四军 苏北 指挥部 参谋 处长 联抗 司令部 参谋长 新四军 师团 苏浙 军区 纵队 支队 支队长 解放战争 时期 山东 野战军 纵队 参谋长 华东野战军 纵队 师师长 野战军 军长 指挥 渡江战役 福建 逝世
马佩璋（1903年—1962年12月4日），回族，国民党高级将领白崇禧的夫人。1903年生于桂林，出身于书香门第，肄业于桂林女子师范。父亲马健卿，母亲骆氏。父亲自幼饱读诗书，是清末贡生，曾任湖南永明县知事，民国初回广西任兴安县县长、广西银行常务董事等职，是桂林颇具名望的绅士。	马佩璋 回族 国民党 高级将领 白崇禧 夫人 生于 桂林 出身 书香门第 肄业 桂林 女子 师范 父亲 马健卿 母亲 骆氏 父亲 自幼 饱读 诗书 清末 贡生 曾任 湖南 永明 县知事 民国 初回 广西 兴安县 县长 广西 银行 常务董事 桂林 颇具 名望 绅士
萧克（1907年7月14日—2008年10月24日），原名武毅，字子敬。乳名克忠，湖南嘉禾泮头小街田村人，黄埔军校四期毕业。1925年萧克投笔从戎，参加北伐战争、南昌起义、井冈山斗争和长征，历任连长、营长、团长、师长、军长、红六军团长、红二方面军副总指挥等职。抗战时期任八路军120师副师长、冀热察挺进军司令、晋察冀军区副司令。解放战争时期任冀察热辽军区司令、华北军区副司令员，华北军政大学副校长、第四野战军第一参谋长等职。全国解放后，任军训部部长、训练总监部部长、国防部副部长、军政大学校长、军事学院院长兼政委，是第四届全国政协副主席，中国共产党第八届中央委员，第十届候补中央委员，第十一届中央委员，第十二届中央顾问委员会常委。1955年被授予上将军衔和一级八一勋章、一级独立自由勋章、一级解放勋章。第一、二、三届国防委员会委员，中国人民政治协商会议第五届全国委员会副主席，中国共产党第八届中央委员，第十届候补中央委员，第十一届中央委员。在中共第十二届一中全会上被选为中央顾问委员会常务委员。[1-2] 	萧克 原名 武毅 字子敬 乳名 克忠 湖南 嘉禾 泮头 小街 田村 黄埔军校 四期 毕业 萧克 投笔从戎 参加 北伐战争 南昌起义 井冈山 斗争 长征 历任 连长 营长 团长 师长 军长 红六军团 红二方面军 总指挥 抗战时期 八路军 师长 冀热察 挺进 司令 晋察冀军区 副司令 解放战争 时期 任冀察 军区 司令 华北军区 副司令员 华北 军政大学 副校长 第四 野战军 第一 参谋长 全国 解放后 军训部 部长 训练 总监部 部长 国防部 部长 军政大学 校长 军事学院 院长 政委 第四届 全国政协 主席 中国共产党 第八届 中央委员 第十届 候补 中央委员 第十一届 中央委员 第十二届 中央顾问委员会 常委 授予 上将 军衔 一级 勋章 一级 独立 自由 勋章 一级 解放 勋章 第一 三届 国防委员会 委员 中国人民政治协商会议 第五届 全国 委员会 主席 中国共产党 第八届 中央委员 第十届 候补 中央委员 第十一届 中央委员 中共 第十二届 一中全会 被选为 中央顾问委员会 常务委员
蒋百里（1882年～1938年11月4日），名方震，字百里，浙江省杭州府海宁州硖石镇（今海宁市硖石镇）人。[1] 著名军事家，[2] 先后参加过讨袁护法运动、北伐战争和抗日战争。[3] 蒋百里以军事学家闻名于世，所著《军事常识》是中国近代军事理论的开山之作，《国防论》被公认为中国近代国防理论奠基之作。[4] 蒋百里是国民政府对日作战计划的主要设计者。代表作《国防论》成为整个第二次世界大战中中国军队的战略指导依据，作为中国抗战国防战略的重要基础，为鼓励民族士气，抗击日本侵略者的民族解放战争做出了不可磨灭的贡献。[5] 	百里 名方 百里 浙江省 杭州府 海宁 硖石 海宁市 硖石 著名 军事家 先后 参加 过讨 护法 运动 北伐战争 抗日战争 百里 军事 学家 闻名于世 所著 军事 常识 中国 近代 军事 理论 开山 之作 国防论 公认 中国 近代 国防 理论 奠基 之作 百里 国民政府 作战 计划 主要 设计者 代表作 国防论 成为 整个 第二次世界大战 中国 军队 战略 指导 依据 中国 抗战 国防 战略 重要 基础 鼓励 民族 士气 抗击 日本 侵略者 民族 解放战争 做出 不可磨灭 贡献
弗兰克·哈里斯(FrankHarris，1856年2月14日－1931年8月27日），爱尔兰裔美国作家、记者、编辑、出版家。其五卷本自传《我的生活与爱情》（MyLifeandLoves）因内容过于色情在欧美多年被禁。	弗兰克 哈里斯 FrankHarris 爱尔兰 美国作家 记者 编辑 出版家 五卷 自传 生活 爱情 MyLifeandLoves 内容 过于 色情 欧美 多年
萧红（1911年6月1日－1942年1月22日），中国近现代女作家，被誉为二十世纪“三十年代的文学洛神”[1] 。乳名荣华，本名张秀环，后改名为张廼莹（一说为：张迺莹）。[2-3] 笔名萧红、悄吟、玲玲、田娣等。1911年，出生于黑龙江省哈尔滨市呼兰区一个地主家庭。幼年丧母。1932年，结识萧军。1933年，以悄吟为笔名发表第一篇小说《弃儿》。1935年，在鲁迅的支持下，发表成名作《生死场》。1936年，东渡日本，创作散文《孤独的生活》、长篇组诗《砂粒》等。1940年，与端木蕻良同抵香港，之后发表中篇小说《马伯乐》、长篇小说《呼兰河传》等。1942年1月22日，因肺结核和恶性气管扩张病逝于香港，年仅31岁。	萧红 中国 近现代 女作家 被誉为 二十世纪 年代 文学 洛神 乳名 荣华 本名 张秀环 改名 张廼莹 一说 笔名 萧红 悄吟 玲玲 田娣 生于 黑龙江省 哈尔滨市 呼兰 地主 家庭 幼年 丧母 结识 萧军 以悄吟 笔名 发表 第一篇 小说 弃儿 鲁迅 支持 发表 成名作 生死场 东渡 日本 创作 散文 孤独 生活 长篇 组诗 砂粒 端木蕻良 同抵 香港 之后 发表 中篇小说 马伯乐 长篇小说 呼兰河 肺结核 恶性 气管 扩张 病逝 香港 年仅
李先念（1909年6月23日-1992年6月21日），生于湖北黄安（今红安）李家大屋。9岁读私塾。12岁起先后在家乡和汉口学木工。1926年10月参加农民运动，任乡农民协会执行委员。1927年11月率领家乡农民参加黄（安）麻（城）起义，12月加入中国共产党。全国抗日战争爆发后到达延安。1938年任中共河南省委军事部部长。1939年起历任新四军豫鄂独立游击支队司令员、豫鄂挺进纵队司令员，率部开展敌后游击战争，开辟豫鄂边抗日根据地。1941年皖南事变后，任新四军第5师师长兼政治委员，率部多次挫败日伪军的“扫荡”、“蚕食”和国民党顽固派的军事进攻。1942年兼任中共豫鄂边区委书记，领导军民多次挫败日伪军的进攻，巩固和扩大了抗日根据地。李先念同志是伟大的无产阶级革命家、政治家、军事家，坚定的马克思主义者，党和国家的卓越领导人。他毕生奋斗，为中华民族独立和中国人民解放，为社会主义革命、建设、改革事业，为建设富强民主文明和谐的社会主义现代化国家，作出了不可磨灭的贡献，赢得了全党全军全国各族人民的崇敬和爱戴。	李先念 生于 湖北 黄安 红安 李家 大屋 私塾 先后 家乡 汉口 木工 参加 农民 运动 任乡 农民协会 执行 委员 率领 家乡 农民 参加 起义 加入 中国共产党 全国 抗日战争 爆发 到达 延安 年任 中共河南省委 军事部 部长 历任 新四军 豫鄂 独立 游击 支队 司令员 豫鄂 挺进 纵队 司令员 率部 开展 敌后 游击战争 开辟 豫鄂 抗日 根据地 皖南事变 新四军 师师长 政治委员 率部 多次 挫败 伪军 扫荡 蚕食 国民党 顽固派 军事 进攻 兼任 中共 豫鄂 区委书记 领导 军民 多次 挫败 伪军 进攻 巩固 扩大 抗日 根据地 李先念 同志 伟大 无产阶级 革命家 政治家 军事家 坚定 马克思主义者 党和国家 卓越 领导人 毕生 奋斗 中华民族 独立 中国 人民 解放 社会主义 革命 建设 改革 事业 建设 富强 民主 文明 和谐 社会主义 现代化 国家 作出 不可磨灭 贡献 赢得 全党全军 全国 各族人民 崇敬 爱戴
"冰心（1900年10月5日－1999年2月28日），女，原名谢婉莹，福建省福州市长乐区人，中国民主促进会（民进）成员。[1] 中国诗人，现代作家、翻译家、儿童文学作家、社会活动家、散文家。笔名冰心取自“一片冰心在玉壶”。[2] 1919年8月的《晨报》上，冰心发表了第一篇散文《二十一日听审的感想》和第一篇小说《两个家庭》。1923年出国留学前后，开始陆续发表总名为《寄小读者》的通讯散文，成为中国儿童文学的奠基之作。在日本被东京大学聘为第一位外籍女讲师，讲授“中国新文学”课程，于1951年返回中国。1999年2月28日21时12分冰心在北京医院逝世，享年99岁，被称为""世纪老人""。"	冰心 原名 谢婉莹 福建省 福州市 长乐 区人 中国民主促进会 民进 成员 中国 诗人 现代 作家 翻译家 儿童文学 作家 社会活动家 散文家 笔名 冰心 取自 一片冰心 玉壶 晨报 冰心 发表 第一篇 散文 二十一日 听审 感想 第一篇 小说 两个 家庭 出国 留学 陆续 发表 名为 寄小 读者 通讯 散文 成为 中国 儿童文学 奠基 之作 日本 东京大学 聘为 第一位 外籍 讲师 讲授 中国 新文学 课程 返回 中国 冰心 北京医院 逝世 享年 称为 世纪 老人
